session_date,split,year,horizon_min,live_at_h,terminal,eventual_2r_target,mfe_r_h,mae_r_h,mfe_ge_0.25,mae_ge_0.25,mfe_ge_0.5,mae_ge_0.5,mfe_ge_0.75,mae_ge_0.75,mfe_ge_1.0,mae_ge_1.0,trajectory
2014-10-06,IS,2014,15,True,target,True,0.7532467532467533,0.2597402597402597,True,True,True,False,True,False,False,False,favorable_050_before_adverse_025
2014-10-06,IS,2014,30,True,target,True,0.7532467532467533,0.33766233766233766,True,True,True,False,True,False,False,False,favorable_050_before_adverse_025
2014-10-06,IS,2014,45,True,target,True,0.8051948051948052,0.33766233766233766,True,True,True,False,True,False,False,False,favorable_050_before_adverse_025
2014-10-06,IS,2014,60,False,target,True,2.2337662337662336,0.33766233766233766,True,True,True,False,True,False,True,False,favorable_050_before_adverse_025
2014-10-07,IS,2014,5,True,stop,False,0.075,0.65,False,True,False,True,False,False,False,False,adverse_025_no_recovery_050
2014-10-07,IS,2014,10,True,stop,False,0.075,0.775,False,True,False,True,False,True,False,False,adverse_025_no_recovery_050
2014-10-07,IS,2014,15,True,stop,False,0.075,0.775,False,True,False,True,False,True,False,False,adverse_025_no_recovery_050
2014-10-07,IS,2014,30,False,stop,False,0.075,2.15,False,True,False,True,False,True,False,True,adverse_025_no_recovery_050
2014-10-07,IS,2014,45,False,stop,False,0.075,2.525,False,True,False,True,False,True,False,True,adverse_025_no_recovery_050
2014-10-07,IS,2014,60,False,stop,False,0.075,2.55,False,True,False,True,False,True,False,True,adverse_025_no_recovery_050
2014-10-09,IS,2014,5,True,stop,False,0.32608695652173914,0.5,True,True,False,True,False,False,False,False,adverse_025_then_recover_050
2014-10-09,IS,2014,10,True,stop,False,0.32608695652173914,0.717391304347826,True,True,False,True,False,False,False,False,adverse_025_then_recover_050
2014-10-09,IS,2014,15,True,stop,False,0.32608695652173914,0.717391304347826,True,True,False,True,False,False,False,False,adverse_025_then_recover_050
2014-10-09,IS,2014,30,False,stop,False,0.32608695652173914,1.565217391304348,True,True,False,True,False,True,False,True,adverse_025_then_recover_050
2014-10-09,IS,2014,45,False,stop,False,0.32608695652173914,2.108695652173913,True,True,False,True,False,True,False,True,adverse_025_then_recover_050
2014-10-09,IS,2014,60,False,stop,False,0.32608695652173914,2.108695652173913,True,True,False,True,False,True,False,True,adverse_025_then_recover_050
2014-10-13,IS,2014,5,True,stop,False,0.11162790697674418,0.16744186046511628,False,False,False,False,False,False,False,False,adverse_025_then_recover_050
2014-10-13,IS,2014,10,True,stop,False,0.4372093023255814,0.16744186046511628,True,False,False,False,False,False,False,False,adverse_025_then_recover_050
2014-10-13,IS,2014,15,True,stop,False,0.4372093023255814,0.17674418604651163,True,False,False,False,False,False,False,False,adverse_025_then_recover_050
2014-10-13,IS,2014,30,False,stop,False,0.4372093023255814,1.1348837209302325,True,True,False,True,False,True,False,True,adverse_025_then_recover_050
2014-10-13,IS,2014,45,False,stop,False,0.4372093023255814,1.1813953488372093,True,True,False,True,False,True,False,True,adverse_025_then_recover_050
2014-10-13,IS,2014,60,False,stop,False,0.4372093023255814,1.2279069767441861,True,True,False,True,False,True,False,True,adverse_025_then_recover_050
2014-10-27,IS,2014,5,True,stop,False,0.19801980198019803,0.27722772277227725,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2014-10-27,IS,2014,10,True,stop,False,0.19801980198019803,0.49504950495049505,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2014-10-27,IS,2014,15,True,stop,False,0.19801980198019803,0.7326732673267327,False,True,False,True,False,False,False,False,adverse_025_no_recovery_050
2014-10-27,IS,2014,30,True,stop,False,0.3564356435643564,0.7326732673267327,True,True,False,True,False,False,False,False,adverse_025_no_recovery_050
2014-10-27,IS,2014,45,True,stop,False,0.3564356435643564,0.7326732673267327,True,True,False,True,False,False,False,False,adverse_025_no_recovery_050
2014-10-27,IS,2014,60,True,stop,False,0.3564356435643564,0.8316831683168316,True,True,False,True,False,True,False,False,adverse_025_no_recovery_050
2014-11-17,IS,2014,5,True,target,True,0.35714285714285715,0.35714285714285715,True,True,False,False,False,False,False,False,adverse_025_then_recover_050
2014-11-17,IS,2014,10,True,target,True,0.35714285714285715,0.6071428571428571,True,True,False,True,False,False,False,False,adverse_025_then_recover_050
2014-11-17,IS,2014,15,True,target,True,0.5,0.6785714285714286,True,True,True,True,False,False,False,False,adverse_025_then_recover_050
2014-11-17,IS,2014,30,False,target,True,2.0357142857142856,0.6785714285714286,True,True,True,True,True,False,True,False,adverse_025_then_recover_050
2014-11-17,IS,2014,45,False,target,True,2.25,0.6785714285714286,True,True,True,True,True,False,True,False,adverse_025_then_recover_050
2014-11-17,IS,2014,60,False,target,True,2.25,0.6785714285714286,True,True,True,True,True,False,True,False,adverse_025_then_recover_050
2014-11-21,IS,2014,5,True,target,True,0.625,0.025,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2014-11-21,IS,2014,10,True,target,True,0.95,0.025,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2014-11-21,IS,2014,15,True,target,True,0.95,0.125,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2014-11-21,IS,2014,30,True,target,True,0.95,0.3,True,True,True,False,True,False,False,False,favorable_050_before_adverse_025
2014-11-21,IS,2014,45,True,target,True,0.95,0.3,True,True,True,False,True,False,False,False,favorable_050_before_adverse_025
2014-11-21,IS,2014,60,True,target,True,0.95,0.3,True,True,True,False,True,False,False,False,favorable_050_before_adverse_025
2014-12-10,IS,2014,5,True,stop,False,0.058823529411764705,0.37254901960784315,False,True,False,False,False,False,False,False,adverse_025_then_recover_050
2014-12-10,IS,2014,10,True,stop,False,0.058823529411764705,0.5686274509803921,False,True,False,True,False,False,False,False,adverse_025_then_recover_050
2014-12-10,IS,2014,15,True,stop,False,0.058823529411764705,0.8627450980392157,False,True,False,True,False,True,False,False,adverse_025_then_recover_050
2014-12-10,IS,2014,30,False,stop,False,0.058823529411764705,1.588235294117647,False,True,False,True,False,True,False,True,adverse_025_then_recover_050
2014-12-10,IS,2014,45,False,stop,False,0.058823529411764705,1.588235294117647,False,True,False,True,False,True,False,True,adverse_025_then_recover_050
2014-12-10,IS,2014,60,False,stop,False,0.058823529411764705,1.588235294117647,False,True,False,True,False,True,False,True,adverse_025_then_recover_050
2014-12-15,IS,2014,5,True,stop,False,0.40522875816993464,0.16993464052287582,True,False,False,False,False,False,False,False,adverse_025_then_recover_050
2014-12-15,IS,2014,10,True,stop,False,0.4444444444444444,0.16993464052287582,True,False,False,False,False,False,False,False,adverse_025_then_recover_050
2014-12-15,IS,2014,15,False,stop,False,0.4444444444444444,1.0326797385620916,True,True,False,True,False,True,False,True,adverse_025_then_recover_050
2014-12-15,IS,2014,30,False,stop,False,0.4444444444444444,1.0326797385620916,True,True,False,True,False,True,False,True,adverse_025_then_recover_050
2014-12-15,IS,2014,45,False,stop,False,1.2810457516339868,1.0326797385620916,True,True,True,True,True,True,True,True,adverse_025_then_recover_050
2014-12-15,IS,2014,60,False,stop,False,2.0392156862745097,1.0326797385620916,True,True,True,True,True,True,True,True,adverse_025_then_recover_050
2015-01-02,IS,2015,5,True,target,True,0.7540983606557377,0.01639344262295082,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2015-01-02,IS,2015,10,True,target,True,1.7377049180327868,0.01639344262295082,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2015-01-02,IS,2015,15,True,target,True,1.7377049180327868,0.01639344262295082,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2015-01-02,IS,2015,30,True,target,True,1.7377049180327868,0.01639344262295082,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2015-01-02,IS,2015,45,False,target,True,2.2950819672131146,0.01639344262295082,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2015-01-02,IS,2015,60,False,target,True,2.360655737704918,0.01639344262295082,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2015-02-06,IS,2015,5,True,stop,False,0.2247191011235955,0.15730337078651685,False,False,False,False,False,False,False,False,adverse_025_no_recovery_050
2015-02-06,IS,2015,10,True,stop,False,0.2247191011235955,0.29213483146067415,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2015-02-06,IS,2015,15,True,stop,False,0.2247191011235955,0.3146067415730337,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2015-02-06,IS,2015,30,True,stop,False,0.2247191011235955,0.5393258426966292,False,True,False,True,False,False,False,False,adverse_025_no_recovery_050
2015-02-06,IS,2015,45,True,stop,False,0.2247191011235955,0.5393258426966292,False,True,False,True,False,False,False,False,adverse_025_no_recovery_050
2015-02-06,IS,2015,60,True,stop,False,0.2247191011235955,0.5393258426966292,False,True,False,True,False,False,False,False,adverse_025_no_recovery_050
2015-02-11,IS,2015,5,True,stop,False,0.03225806451612903,0.3548387096774194,False,True,False,False,False,False,False,False,adverse_025_then_recover_050
2015-02-11,IS,2015,10,True,stop,False,0.16129032258064516,0.3548387096774194,False,True,False,False,False,False,False,False,adverse_025_then_recover_050
2015-02-11,IS,2015,15,True,stop,False,0.16129032258064516,0.41935483870967744,False,True,False,False,False,False,False,False,adverse_025_then_recover_050
2015-02-11,IS,2015,30,True,stop,False,0.45161290322580644,0.41935483870967744,True,True,False,False,False,False,False,False,adverse_025_then_recover_050
2015-02-11,IS,2015,45,True,stop,False,0.45161290322580644,0.5161290322580645,True,True,False,True,False,False,False,False,adverse_025_then_recover_050
2015-02-11,IS,2015,60,True,stop,False,0.45161290322580644,0.8064516129032258,True,True,False,True,False,True,False,False,adverse_025_then_recover_050
2015-03-04,IS,2015,5,True,time,False,0.017699115044247787,0.17699115044247787,False,False,False,False,False,False,False,False,adverse_025_no_recovery_050
2015-03-04,IS,2015,10,True,time,False,0.017699115044247787,0.336283185840708,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2015-03-04,IS,2015,15,True,time,False,0.017699115044247787,0.4247787610619469,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2015-03-04,IS,2015,30,True,time,False,0.017699115044247787,0.4247787610619469,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2015-03-04,IS,2015,45,True,time,False,0.017699115044247787,0.5663716814159292,False,True,False,True,False,False,False,False,adverse_025_no_recovery_050
2015-03-04,IS,2015,60,True,time,False,0.21238938053097345,0.5663716814159292,False,True,False,True,False,False,False,False,adverse_025_no_recovery_050
2015-03-05,IS,2015,5,True,stop,False,0.7741935483870968,0.0967741935483871,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2015-03-05,IS,2015,10,True,stop,False,0.7741935483870968,0.0967741935483871,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2015-03-05,IS,2015,15,True,stop,False,0.7741935483870968,0.1935483870967742,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2015-03-05,IS,2015,30,True,stop,False,0.7741935483870968,0.7741935483870968,True,True,True,True,True,True,False,False,favorable_050_before_adverse_025
2015-03-05,IS,2015,45,True,stop,False,0.7741935483870968,0.9354838709677419,True,True,True,True,True,True,False,False,favorable_050_before_adverse_025
2015-03-05,IS,2015,60,False,stop,False,0.7741935483870968,1.064516129032258,True,True,True,True,True,True,False,True,favorable_050_before_adverse_025
2015-03-11,IS,2015,5,True,stop,False,0.12658227848101267,0.35443037974683544,False,True,False,False,False,False,False,False,adverse_025_then_recover_050
2015-03-11,IS,2015,10,True,stop,False,0.5316455696202531,0.45569620253164556,True,True,True,False,False,False,False,False,adverse_025_then_recover_050
2015-03-11,IS,2015,15,True,stop,False,0.6582278481012658,0.45569620253164556,True,True,True,False,False,False,False,False,adverse_025_then_recover_050
2015-03-11,IS,2015,30,True,stop,False,0.6582278481012658,0.5569620253164557,True,True,True,True,False,False,False,False,adverse_025_then_recover_050
2015-03-11,IS,2015,45,True,stop,False,0.6582278481012658,0.8354430379746836,True,True,True,True,False,True,False,False,adverse_025_then_recover_050
2015-03-11,IS,2015,60,False,stop,False,0.6582278481012658,1.4430379746835442,True,True,True,True,False,True,False,True,adverse_025_then_recover_050
2015-03-13,IS,2015,5,True,time,False,0.4132231404958678,0.1652892561983471,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2015-03-13,IS,2015,10,True,time,False,0.49586776859504134,0.1652892561983471,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2015-03-13,IS,2015,15,True,time,False,0.49586776859504134,0.1652892561983471,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2015-03-13,IS,2015,30,True,time,False,0.49586776859504134,0.24793388429752067,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2015-03-13,IS,2015,45,True,time,False,0.6446280991735537,0.24793388429752067,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2015-03-13,IS,2015,60,True,time,False,0.9421487603305785,0.24793388429752067,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2015-03-17,IS,2015,5,True,stop,False,0.2033898305084746,0.5084745762711864,False,True,False,True,False,False,False,False,adverse_025_no_recovery_050
2015-03-17,IS,2015,10,True,stop,False,0.2033898305084746,0.7796610169491526,False,True,False,True,False,True,False,False,adverse_025_no_recovery_050
2015-03-17,IS,2015,15,True,stop,False,0.2033898305084746,0.9830508474576272,False,True,False,True,False,True,False,False,adverse_025_no_recovery_050
2015-03-17,IS,2015,30,False,stop,False,0.2033898305084746,1.1864406779661016,False,True,False,True,False,True,False,True,adverse_025_no_recovery_050
2015-03-17,IS,2015,45,False,stop,False,0.2033898305084746,1.9322033898305084,False,True,False,True,False,True,False,True,adverse_025_no_recovery_050
2015-03-17,IS,2015,60,False,stop,False,0.2033898305084746,1.9322033898305084,False,True,False,True,False,True,False,True,adverse_025_no_recovery_050
2015-03-31,IS,2015,5,True,stop,False,0.10126582278481013,0.25316455696202533,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2015-03-31,IS,2015,10,True,stop,False,0.10126582278481013,0.4050632911392405,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2015-03-31,IS,2015,15,True,stop,False,0.10126582278481013,0.4050632911392405,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2015-03-31,IS,2015,30,False,stop,False,0.10126582278481013,1.4430379746835442,False,True,False,True,False,True,False,True,adverse_025_no_recovery_050
2015-03-31,IS,2015,45,False,stop,False,0.10126582278481013,1.5949367088607596,False,True,False,True,False,True,False,True,adverse_025_no_recovery_050
2015-03-31,IS,2015,60,False,stop,False,0.10126582278481013,2.2278481012658227,False,True,False,True,False,True,False,True,adverse_025_no_recovery_050
2015-04-20,IS,2015,5,True,time,False,0.39097744360902253,0.03007518796992481,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2015-04-20,IS,2015,10,True,time,False,0.39097744360902253,0.03007518796992481,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2015-04-20,IS,2015,15,True,time,False,0.39097744360902253,0.03007518796992481,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2015-04-20,IS,2015,30,True,time,False,0.39097744360902253,0.03007518796992481,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2015-04-20,IS,2015,45,True,time,False,0.42105263157894735,0.03007518796992481,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2015-04-20,IS,2015,60,True,time,False,0.42105263157894735,0.03007518796992481,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2015-05-08,IS,2015,5,True,stop,False,0.125,0.125,False,False,False,False,False,False,False,False,adverse_025_no_recovery_050
2015-05-08,IS,2015,10,True,stop,False,0.125,0.475,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2015-05-08,IS,2015,15,True,stop,False,0.125,0.475,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2015-05-08,IS,2015,30,True,stop,False,0.25,0.475,True,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2015-05-08,IS,2015,45,True,stop,False,0.425,0.475,True,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2015-05-08,IS,2015,60,True,stop,False,0.425,0.475,True,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2015-05-11,IS,2015,5,True,stop,False,0.43037974683544306,0.0,True,False,False,False,False,False,False,False,adverse_025_then_recover_050
2015-05-11,IS,2015,10,True,stop,False,0.43037974683544306,0.27848101265822783,True,True,False,False,False,False,False,False,adverse_025_then_recover_050
2015-05-11,IS,2015,15,True,stop,False,0.43037974683544306,0.35443037974683544,True,True,False,False,False,False,False,False,adverse_025_then_recover_050
2015-05-11,IS,2015,30,True,stop,False,0.43037974683544306,0.6075949367088608,True,True,False,True,False,False,False,False,adverse_025_then_recover_050
2015-05-11,IS,2015,45,False,stop,False,0.43037974683544306,1.0126582278481013,True,True,False,True,False,True,False,True,adverse_025_then_recover_050
2015-05-11,IS,2015,60,False,stop,False,0.43037974683544306,1.0126582278481013,True,True,False,True,False,True,False,True,adverse_025_then_recover_050
2015-05-12,IS,2015,5,True,time,False,0.5142857142857142,0.0,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2015-05-12,IS,2015,10,True,time,False,0.5142857142857142,0.0,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2015-05-12,IS,2015,15,True,time,False,0.5142857142857142,0.05714285714285714,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2015-05-12,IS,2015,30,True,time,False,0.9,0.05714285714285714,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2015-05-12,IS,2015,45,True,time,False,0.9,0.05714285714285714,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2015-05-12,IS,2015,60,True,time,False,0.9,0.05714285714285714,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2015-05-13,IS,2015,5,True,time,False,0.05217391304347826,0.33043478260869563,False,True,False,False,False,False,False,False,adverse_025_then_recover_050
2015-05-13,IS,2015,10,True,time,False,0.05217391304347826,0.48695652173913045,False,True,False,False,False,False,False,False,adverse_025_then_recover_050
2015-05-13,IS,2015,15,True,time,False,0.05217391304347826,0.6086956521739131,False,True,False,True,False,False,False,False,adverse_025_then_recover_050
2015-05-13,IS,2015,30,True,time,False,0.2608695652173913,0.6086956521739131,True,True,False,True,False,False,False,False,adverse_025_then_recover_050
2015-05-13,IS,2015,45,True,time,False,0.2608695652173913,0.6260869565217392,True,True,False,True,False,False,False,False,adverse_025_then_recover_050
2015-05-13,IS,2015,60,True,time,False,0.2608695652173913,0.6260869565217392,True,True,False,True,False,False,False,False,adverse_025_then_recover_050
2015-05-14,IS,2015,5,True,time,False,0.02,0.2,False,False,False,False,False,False,False,False,adverse_025_then_recover_050
2015-05-14,IS,2015,10,True,time,False,0.02,0.44,False,True,False,False,False,False,False,False,adverse_025_then_recover_050
2015-05-14,IS,2015,15,True,time,False,0.02,0.56,False,True,False,True,False,False,False,False,adverse_025_then_recover_050
2015-05-14,IS,2015,30,True,time,False,0.02,0.56,False,True,False,True,False,False,False,False,adverse_025_then_recover_050
2015-05-14,IS,2015,45,True,time,False,0.02,0.56,False,True,False,True,False,False,False,False,adverse_025_then_recover_050
2015-05-14,IS,2015,60,True,time,False,0.2,0.56,False,True,False,True,False,False,False,False,adverse_025_then_recover_050
2015-05-18,IS,2015,5,True,target,True,0.06779661016949153,0.3389830508474576,False,True,False,False,False,False,False,False,adverse_025_then_recover_050
2015-05-18,IS,2015,10,True,target,True,0.23728813559322035,0.3389830508474576,False,True,False,False,False,False,False,False,adverse_025_then_recover_050
2015-05-18,IS,2015,15,True,target,True,0.3728813559322034,0.3389830508474576,True,True,False,False,False,False,False,False,adverse_025_then_recover_050
2015-05-18,IS,2015,30,True,target,True,1.2881355932203389,0.3389830508474576,True,True,True,False,True,False,True,False,adverse_025_then_recover_050
2015-05-18,IS,2015,45,True,target,True,1.2881355932203389,0.3389830508474576,True,True,True,False,True,False,True,False,adverse_025_then_recover_050
2015-05-18,IS,2015,60,True,target,True,1.2881355932203389,0.3389830508474576,True,True,True,False,True,False,True,False,adverse_025_then_recover_050
2015-05-26,IS,2015,5,True,time,False,0.03,0.16,False,False,False,False,False,False,False,False,adverse_025_no_recovery_050
2015-05-26,IS,2015,10,True,time,False,0.04,0.16,False,False,False,False,False,False,False,False,adverse_025_no_recovery_050
2015-05-26,IS,2015,15,True,time,False,0.07,0.16,False,False,False,False,False,False,False,False,adverse_025_no_recovery_050
2015-05-26,IS,2015,30,True,time,False,0.09,0.33,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2015-05-26,IS,2015,45,True,time,False,0.09,0.46,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2015-05-26,IS,2015,60,True,time,False,0.09,0.46,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2015-05-29,IS,2015,5,True,stop,False,0.8735632183908046,0.1839080459770115,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2015-05-29,IS,2015,10,True,stop,False,1.2413793103448276,0.1839080459770115,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2015-05-29,IS,2015,15,True,stop,False,1.6551724137931034,0.1839080459770115,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2015-05-29,IS,2015,30,True,stop,False,1.6551724137931034,0.1839080459770115,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2015-05-29,IS,2015,45,True,stop,False,1.6551724137931034,0.1839080459770115,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2015-05-29,IS,2015,60,True,stop,False,1.6551724137931034,0.1839080459770115,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2015-06-11,IS,2015,5,True,stop,False,0.0625,0.96875,False,True,False,True,False,True,False,False,adverse_025_then_recover_050
2015-06-11,IS,2015,10,False,stop,False,0.0625,1.0625,False,True,False,True,False,True,False,True,adverse_025_then_recover_050
2015-06-11,IS,2015,15,False,stop,False,0.0625,1.0625,False,True,False,True,False,True,False,True,adverse_025_then_recover_050
2015-06-11,IS,2015,30,False,stop,False,0.21875,1.0625,False,True,False,True,False,True,False,True,adverse_025_then_recover_050
2015-06-11,IS,2015,45,False,stop,False,0.21875,1.15625,False,True,False,True,False,True,False,True,adverse_025_then_recover_050
2015-06-11,IS,2015,60,False,stop,False,0.21875,1.15625,False,True,False,True,False,True,False,True,adverse_025_then_recover_050
2015-06-12,IS,2015,5,True,time,False,0.7837837837837838,0.0,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2015-06-12,IS,2015,10,True,time,False,0.7837837837837838,0.0,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2015-06-12,IS,2015,15,True,time,False,0.7837837837837838,0.0,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2015-06-12,IS,2015,30,True,time,False,1.135135135135135,0.0,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2015-06-12,IS,2015,45,True,time,False,1.135135135135135,0.4594594594594595,True,True,True,False,True,False,True,False,favorable_050_before_adverse_025
2015-06-12,IS,2015,60,True,time,False,1.135135135135135,0.7567567567567568,True,True,True,True,True,True,True,False,favorable_050_before_adverse_025
2015-06-15,IS,2015,5,True,time,False,0.14545454545454545,0.03636363636363636,False,False,False,False,False,False,False,False,adverse_025_then_recover_050
2015-06-15,IS,2015,10,True,time,False,0.14545454545454545,0.509090909090909,False,True,False,True,False,False,False,False,adverse_025_then_recover_050
2015-06-15,IS,2015,15,True,time,False,0.14545454545454545,0.7636363636363637,False,True,False,True,False,True,False,False,adverse_025_then_recover_050
2015-06-15,IS,2015,30,True,time,False,0.14545454545454545,0.7636363636363637,False,True,False,True,False,True,False,False,adverse_025_then_recover_050
2015-06-15,IS,2015,45,True,time,False,0.2727272727272727,0.7636363636363637,True,True,False,True,False,True,False,False,adverse_025_then_recover_050
2015-06-15,IS,2015,60,True,time,False,0.2727272727272727,0.7636363636363637,True,True,False,True,False,True,False,False,adverse_025_then_recover_050
2015-06-17,IS,2015,5,True,target,True,0.2926829268292683,0.4878048780487805,True,True,False,False,False,False,False,False,adverse_025_then_recover_050
2015-06-17,IS,2015,10,True,target,True,0.2926829268292683,0.5365853658536586,True,True,False,True,False,False,False,False,adverse_025_then_recover_050
2015-06-17,IS,2015,15,True,target,True,0.2926829268292683,0.5365853658536586,True,True,False,True,False,False,False,False,adverse_025_then_recover_050
2015-06-17,IS,2015,30,True,target,True,0.43902439024390244,0.926829268292683,True,True,False,True,False,True,False,False,adverse_025_then_recover_050
2015-06-17,IS,2015,45,True,target,True,0.8780487804878049,0.926829268292683,True,True,True,True,True,True,False,False,adverse_025_then_recover_050
2015-06-17,IS,2015,60,True,target,True,1.5121951219512195,0.926829268292683,True,True,True,True,True,True,True,False,adverse_025_then_recover_050
2015-06-22,IS,2015,5,True,stop,False,0.1694915254237288,0.1016949152542373,False,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2015-06-22,IS,2015,10,True,stop,False,0.3389830508474576,0.1016949152542373,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2015-06-22,IS,2015,15,True,stop,False,0.711864406779661,0.1016949152542373,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2015-06-22,IS,2015,30,True,stop,False,0.711864406779661,0.1016949152542373,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2015-06-22,IS,2015,45,True,stop,False,0.711864406779661,0.1694915254237288,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2015-06-22,IS,2015,60,True,stop,False,0.711864406779661,0.8813559322033898,True,True,True,True,False,True,False,False,favorable_050_before_adverse_025
2015-06-26,IS,2015,5,True,time,False,0.09090909090909091,0.32727272727272727,False,True,False,False,False,False,False,False,adverse_025_then_recover_050
2015-06-26,IS,2015,10,True,time,False,0.09090909090909091,0.6181818181818182,False,True,False,True,False,False,False,False,adverse_025_then_recover_050
2015-06-26,IS,2015,15,True,time,False,0.09090909090909091,0.7090909090909091,False,True,False,True,False,False,False,False,adverse_025_then_recover_050
2015-06-26,IS,2015,30,True,time,False,0.09090909090909091,0.8909090909090909,False,True,False,True,False,True,False,False,adverse_025_then_recover_050
2015-06-26,IS,2015,45,True,time,False,0.09090909090909091,0.8909090909090909,False,True,False,True,False,True,False,False,adverse_025_then_recover_050
2015-06-26,IS,2015,60,True,time,False,0.09090909090909091,0.8909090909090909,False,True,False,True,False,True,False,False,adverse_025_then_recover_050
2015-06-30,IS,2015,5,True,stop,False,0.37362637362637363,0.4835164835164835,True,True,False,False,False,False,False,False,adverse_025_then_recover_050
2015-06-30,IS,2015,10,False,stop,False,0.37362637362637363,1.032967032967033,True,True,False,True,False,True,False,True,adverse_025_then_recover_050
2015-06-30,IS,2015,15,False,stop,False,0.37362637362637363,1.032967032967033,True,True,False,True,False,True,False,True,adverse_025_then_recover_050
2015-06-30,IS,2015,30,False,stop,False,0.37362637362637363,1.6483516483516483,True,True,False,True,False,True,False,True,adverse_025_then_recover_050
2015-06-30,IS,2015,45,False,stop,False,0.37362637362637363,1.6923076923076923,True,True,False,True,False,True,False,True,adverse_025_then_recover_050
2015-06-30,IS,2015,60,False,stop,False,0.37362637362637363,1.6923076923076923,True,True,False,True,False,True,False,True,adverse_025_then_recover_050
2015-07-06,IS,2015,5,True,stop,False,0.26277372262773724,0.058394160583941604,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2015-07-06,IS,2015,10,True,stop,False,0.6423357664233577,0.058394160583941604,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2015-07-06,IS,2015,15,True,stop,False,0.948905109489051,0.058394160583941604,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2015-07-06,IS,2015,30,True,stop,False,0.948905109489051,0.058394160583941604,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2015-07-06,IS,2015,45,True,stop,False,0.948905109489051,0.43795620437956206,True,True,True,False,True,False,False,False,favorable_050_before_adverse_025
